Sexo,Idade,Escolaridade,Bairro de Origem,Distrito,Referência,Local de Atendimento,Programa Vinculado,Tipo de Atendimento
Feminino,42,Médio Incompleto,Água Quente ,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,44,Médio Incompleto,Três Córregos ,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,28,Fundamental Incompleto,Arrieiro,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,21,Médio Completo,Providência ,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,49,Médio Incompleto,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,60,Fundamental Incompleto,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,53,Fundamental Incompleto,Pessegueiros ,2, CRAS Prata, CRAS Prata,Público Geral,Assistente Social 
Masculino,68,Fundamental Incompleto,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,39,Fundamental Incompleto,Fischer,1, CRAS Prata, CRAS Prata,Público Geral,Assistente Social 
Masculino,22,Fundamental Incompleto,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,59,Médio Incompleto,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,47,Fundamental Incompleto,Prata,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,25,Médio Completo,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,52,Fundamental Incompleto,Fazenda Ermitage,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,53,Médio Incompleto,Fazenda Ermitage,1, CRAS Prata, CRAS Prata,Público Geral,Assistente Social 
Feminino,53,Fundamental Incompleto,Fazenda Ermitage,1, CRAS Prata, CRAS Prata,Público Geral,Assistente Social 
Feminino,44,Fundamental Incompleto,Fazenda Ermitage,1, CRAS Prata, CRAS Prata,Público Geral,Psicólogo
Feminino,25,Médio Completo,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Assistente Social 
Masculino,63,N/D,Pessegueiros ,2, CRAS Prata, CRAS Prata,Público Geral,Assistente Social 
Feminino,61,Fundamental Incompleto,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Assistente Social 
Feminino,40,Fundamental Incompleto,Fischer,1, CRAS Prata, CRAS Prata,Público Geral,Assistente Social 
Feminino,77,Não Escolarizado, Brejal,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,40,Fundamental Incompleto,Fazenda Ermitage,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,64,Fundamental Incompleto,Fazenda Ermitage,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,N/D,Médio Completo,Fazenda Ermitage,1, CRAS Prata, CRAS Prata,Público Geral,Assistente Social 
Feminino,40,Fundamental Incompleto,Fischer,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,45,Fundamental Incompleto,Fazenda Ermitage,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,58,Fundamental Incompleto,Santa Rita,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,68,Fundamental Incompleto,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,32,Fundamental Incompleto,Boa União,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,N/D,Fundamental Incompleto,Pessegueiros ,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,37,Médio Incompleto,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,37,Fundamental Incompleto,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,63,Fundamental Incompleto,Santa Rita,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,68,Fundamental Incompleto,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,72,Fundamental Incompleto,Fischer,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,58,Não Escolarizado,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Assistente Social 
Feminino,63,Fundamental Incompleto,Santa Rita,2, CRAS Prata, CRAS Prata,Público Geral,Assistente Social 
Masculino,58,Fundamental Incompleto,Santa Rita,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,44,N/D,Fazenda Ermitage,1, CRAS Prata, CRAS Prata,Público Geral,Assistente Social 
Feminino,51,Fundamental Incompleto,Três Córregos ,2, CRAS Prata, CRAS Prata,Público Geral,Assistente Social 
Feminino,39,Fundamental Incompleto,Três Córregos ,2, CRAS Prata, CRAS Prata,Público Geral,Assistente Social 
Feminino,54,Fundamental Incompleto,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Assistente Social 
Feminino,37,Médio Incompleto,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Assistente Social 
Feminino,49,Fundamental Incompleto,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,48,Fundamental Incompleto,Prata,2, CRAS Prata, CRAS Prata,Público Geral,Assistente Social 
Feminino,41,Fundamental Incompleto,Água Quente ,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,29,Médio Completo,Água Quente ,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,54,Fundamental Incompleto,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,37,Médio Incompleto,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,49,Fundamental Incompleto,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,48,Fundamental Incompleto,Prata,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,41,Fundamental Incompleto,Água Quente ,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,29,Médio Completo,Água Quente ,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,65,Fundamental Incompleto,Água Quente ,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,46,Médio Incompleto,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Assistente Social 
Feminino,39,Fundamental Incompleto,Três Córregos ,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,26,Fundamental Incompleto,Brejal,2, CRAS Prata, CRAS Prata,Público Geral,Assistente Social 
Feminino,28,Médio Completo,Cruzeiro,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,40,Médio Incompleto,Fischer,1, CRAS Prata, CRAS Prata,Público Geral,Assistente Social 
Feminino,46,Fundamental Incompleto,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,34,Médio Incompleto,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,35,Fundamental Incompleto,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,57,Médio Incompleto,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,25,Médio Completo,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,33,Médio Incompleto,Santa Rita,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,N/D,Fundamental Incompleto,Pessegueiros ,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,37,Médio Incompleto,Biquinha,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,39,Superior Completo,Fazenda Ermitage,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,61,Fundamental Incompleto,Pessegueiros ,2, CRAS Meudon, CRAS Meudon,Público Geral,Cadastro Ùnico
Feminino,44,Fundamental Incompleto,Cruzeiro,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,19,Médio Completo,Ponte Nova,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,45,Médio Completo,Cruzeiro,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,57,Fundamental Incompleto,Cruzeiro,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,45,Médio Completo,Cruzeiro,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,62,N/D,Prata,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,49,Médio Completo,Fischer,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,49,Fundamental Incompleto,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,N/D,Médio Completo,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,56,Fundamental Incompleto,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,64,Médio Completo,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,21,Fundamental Incompleto,Providência ,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,64,Fundamental Incompleto,Pessegueiros ,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,37,Fundamental Incompleto,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,51,Fundamental Incompleto,Fischer,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,70,Fundamental Incompleto,Pessegueiros ,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,N/D,Fundamental Incompleto,Água Quente ,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,46,Fundamental Incompleto,Fazenda Ermitage,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,56,Médio Completo,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,56,Médio Completo,Vieira,3, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,41,Médio Completo,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,36,Médio Completo,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,29,Médio Completo,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,68,Fundamental Incompleto,Fazenda Ermitage,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,31,Superior Completo,Três Córregos ,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,78,Fundamental Incompleto,Três Córregos ,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,39,Médio Incompleto,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,37,Fundamental Incompleto,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,64,Fundamental Incompleto,Cruzeiro ,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,42,Fundamental Incompleto,Providência ,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,41,Fundamental Incompleto,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,59,Médio Completo,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,54,Não Escolarizado,Fazenda Ermitage,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,66,Fundamental Incompleto,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,66,Fundamental Incompleto,Pessegueiros ,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,45,Fundamental Incompleto,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,50,Não Escolarizado,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,30,Fundamental Incompleto,Fischer,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,24,Médio Incompleto,Fischer,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,47,Fundamental Incompleto,Fischer,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,82,Fundamental Incompleto,Prata,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,42,Fundamental Incompleto,Prata ,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,51,Fundamental Incompleto,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,53,Médio Completo,Fazenda Ermitage,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,37,Fundamental Incompleto,N/D,N/D, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,56,N/D,N/D,N/D, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,43,Fundamental Incompleto,Fazenda Ermitage,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,47,Médio Completo,Fazenda Ermitage,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,33,Médio Incompleto,Andradas ,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,43,Fundamental Incompleto,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,46,Fundamental Incompleto,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,45,Fundamental Incompleto,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,24,Fundamental Incompleto,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,43,Fundamental Incompleto,Fazenda Ermitage,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,40,Fundamental Incompleto,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,29,Médio Completo,Prata ,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,39,Médio Completo,Fischer,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,46,Médio Completo,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,47,Fundamental Incompleto,Arrieiro,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,42,Fundamental Incompleto,Fazenda Ermitage,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,31,Fundamental Incompleto,Pessegueiros ,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,41,Médio Completo,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,51,Fundamental Incompleto,Fazenda Ermitage,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,65,Fundamental Incompleto,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,70,Não Escolarizado,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,69,Fundamental Incompleto,Fazenda Ermitage,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,61,Fundamental Incompleto,Fazenda Ermitage,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,36,Fundamental Incompleto,Fazenda Ermitage,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,68,Fundamental Incompleto,Campo limpo,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,56,Fundamental Incompleto,Providência ,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,23,Médio Completo,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Assistente Social 
Feminino,58,Médio Incompleto,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,24,Médio Completo,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Assistente Social 
Masculino,19,Médio Incompleto,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Assistente Social 
Feminino,65,Fundamental Incompleto,Fischer,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,63,Não Escolarizado,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Assistente Social 
Feminino,19,Médio Incompleto,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,58,Não Escolarizado,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,62,Fundamental Incompleto,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,27,Médio Incompleto,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Assistente Social 
Masculino,66,Não Escolarizado,Fazenda Ermitage,1, CRAS Prata, CRAS Prata,Público Geral,Assistente Social 
Feminino,23,Médio Completo,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,66,Não Escolarizado,Fazenda Ermitage,1, CRAS Prata, CRAS Prata,Público Geral,Assistente Social 
Feminino,23,Médio Completo,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,27,Médio Incompleto,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,56,Fundamental Incompleto,Pessegueiros ,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,24,Médio Incompleto,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,65,Fundamental Incompleto,Fazenda Ermitage,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,61,Fundamental Incompleto,Vale Paraíso,1, CRAS Alto, CRAS Alto,Público Geral,Cadastro Ùnico
Feminino,46,Médio Incompleto,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,47,Médio Completo,Cruzeiro,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,45,Fundamental Incompleto,Ponte Nova,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,32,Fundamental Incompleto,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Assistente Social 
Feminino,42,Médio Completo,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,42,Fundamental Incompleto,Água Quente ,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,24,Médio Incompleto,Brejal,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,63,Fundamental Incompleto,Fischer,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,57,Fundamental Incompleto,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,61,Não Escolarizado,Fazenda Ermitage,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,44,Fundamental Incompleto,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,26,Fundamental Incompleto,Fischer,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,59,Fundamental Incompleto,Pessegueiros ,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,23,Médio Completo,Fischer,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,32,Fundamental Incompleto,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,50,Fundamental Incompleto,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,24,Fundamental Incompleto,Santa Rita,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,19,Médio Incompleto,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Assistente Social 
Masculino,63,Médio Completo,Pessegueiros ,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,63,Médio Completo,Pessegueiros ,2, CRAS Prata, CRAS Prata,Público Geral,Assistente Social 
Feminino,54,Médio Incompleto,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Assistente Social 
Feminino,29,Médio Incompleto,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,23,Fundamental Incompleto,Santa Rita,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,60,Fundamental Incompleto,Três Córregos ,2, CRAS Prata, CRAS Prata,Público Geral,Assistente Social 
Masculino,19,Médio Incompleto,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Assistente Social 
Feminino,34,Fundamental Incompleto,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Assistente Social 
Feminino,50,Fundamental Incompleto,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,68,Não Escolarizado,Fazenda Ermitage,1, CRAS Prata, CRAS Prata,Público Geral,Assistente Social 
Feminino,63,Fundamental Incompleto,Fischer,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,58,Fundamental Incompleto,Água Quente ,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,32,Fundamental Incompleto,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Assistente Social 
Masculino,58,Não Escolarizado,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,65,Fundamental Incompleto,Três Córregos ,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,40,Fundamental Incompleto,N/D,N/D, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,63,Fundamental Incompleto,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,64,Fundamental Incompleto,Água Quente ,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,45,Médio Completo,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,45,Fundamental Incompleto,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,32,Fundamental Incompleto,Água Quente ,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,28,Médio Incompleto,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Assistente Social 
Feminino,28,Médio Incompleto,Brejal,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,50,Médio Completo,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,60,Fundamental Incompleto,Cruzeiro,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,59,Fundamental Incompleto,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,26,Fundamental Incompleto,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,62,Médio Completo,Prata,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,19,Médio Completo,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Assistente Social 
Feminino,39,Fundamental Incompleto,Fazenda Ermitage,1, CRAS Prata, CRAS Prata,Público Geral,Assistente Social 
Masculino,32,Fundamental Incompleto,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,74,Médio Incompleto,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,71,Fundamental Incompleto,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Assistente Social 
Feminino,22,Médio Incompleto,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,19,Médio Completo,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,22,Fundamental Incompleto,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Assistente Social 
Feminino,57,Fundamental Incompleto,Três Córregos ,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,40,Fundamental Incompleto,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,53,Médio Completo,Fazenda Ermitage,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,60,Não Escolarizado,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,20,Médio Completo,Pessegueiros ,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,80,Fundamental Incompleto,Fazenda Ermitage,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,68,Superior Incompleto,Albuquerque,1, CRAS Alto, CRAS Alto,Público Geral,Cadastro Ùnico
Feminino,64,Fundamental Incompleto,Cruzeiro,2, CRAS Prata, CRAS Prata,Público Geral,Assistente Social 
Feminino,32,Fundamental Incompleto,Fischer,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,33,Fundamental Completo,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,54,Fundamental Incompleto,Granja Mafra,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,22,Fundamental Incompleto,Quinta Lebrão,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,59,Fundamental Incompleto,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,70,Fundamental Incompleto,Três Córregos ,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,59,Fundamental Incompleto,Fazenda Ermitage,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,72,Não Escolarizado,Ponte Nova,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,52,Médio Completo,Fonte Santa ,1, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Feminino,19,Médio Incompleto,Ponte Nova,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,42,Fundamental Incompleto,Ponte Nova,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
Masculino,67,Fundamental Incompleto,Ponte Nova,2, CRAS Prata, CRAS Prata,Público Geral,Cadastro Ùnico
