Mês,Sexo,Idade,Escolaridade,Bairro de Origem,Distrito,Referência,Local de Atendimento,Programa Vinculado,Tipo de Atendimento
Janeiro,Feminino,64,Fundamental Incompleto,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,60,Fundamental Completo,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,43,Médio Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Masculino,78,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,43,Fundamental Incompleto,Salaco,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,56,Fundamental Incompleto,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,24,Médio Completo,Jardim Meudon,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,37,Médio Incompleto,Salaco,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,57,Médio Incompleto,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Masculino,66,Fundamental Incompleto,Espanhol,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,28,Médio Completo,Golf,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,73,Fundamental Incompleto,Albuquerque,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,32,Médio Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,19,Médio Completo,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,37,Médio Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,65,Médio Completo,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,32,Médio Completo,Vila Muqui,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,44,Médio Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,37,Superior Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,27,Médio Completo,Posse,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,80,Fundamental Incompleto,Jardim Feo,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Masculino,62,Fundamental Incompleto,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,55,Fundamental Incompleto,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,70,Fundamental Incompleto,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,26,Médio Completo,Dente de Ouro,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,69,Fundamental Incompleto,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,64,Médio Completo,Vila Muqui,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,57,Médio Completo,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Masculino,60,Fundamental Incompleto,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,49,Fundamental Incompleto,Granja Florestal,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,38,Médio Incompleto,Vila Muqui,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,30,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,52,Fundamental Incompleto,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,37,Superior Incompleto,Vila Muqui,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,47,Superior Completo,Vila Muqui,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,47,Superior Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Masculino,39,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Masculino,58,Médio Completo,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,22,Médio Completo,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,67,Fundamental Incompleto,Jardim Feo,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,54,Fundamental Incompleto,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,56,Superior Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,35,Médio Completo,Pimenteiras,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Masculino,51,Médio Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,59,Não Escolarizado,Salaco,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,37,Médio Completo,Vila Muqui,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,58,Fundamental Incompleto,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Masculino,39,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,33,Médio Incompleto,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,22,Médio Completo,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,28,Superior Completo,Pimenteiras,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,43,Médio Completo,Granja Florestal,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,34,Médio Completo,Pimenteiras,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Masculino,51,Médio Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Psicólogo
Janeiro,Feminino,63,Fundamental Incompleto,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,62,Médio Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,81,Fundamental Incompleto,Jardim Feo,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,25,Médio Completo,Vila Muqui,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,62,Médio Incompleto,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,62,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,35,Médio Completo,Pimenteiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,36,Médio Completo,Jardim Feo,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,38,Médio Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Masculino,47,Fundamental Incompleto,Jardim Feo,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,67,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,60,Fundamental Incompleto,Espanhol,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,63,Fundamental Incompleto,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Masculino,21,Médio Incompleto,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,56,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Masculino,81,Superior Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,24,Médio Completo,Cascata do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,43,Médio Completo,Granja Florestal,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,35,Médio Completo,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Masculino,21,Médio Incompleto,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Masculino,57,Fundamental Incompleto,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Masculino,56,Médio Completo,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Masculino,66,Não Escolarizado,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,51,Fundamental Incompleto,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Masculino,39,Médio Incompleto,Cascata do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Masculino,81,Superior Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,21,Fundamental Completo,Vila Muqui,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,60,Fundamental Incompleto,Granja Florestal,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Masculino,53,Superior Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Masculino,28,Médio Completo,Vila Muqui,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,38,Não Escolarizado,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,39,Fundamental Incompleto,Jardim Feo,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Masculino,62,Fundamental Incompleto,Granja Florestal,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,73,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,44,Médio Completo,Cascata do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,35,Médio Completo,Vila Muqui,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,34,Médio Completo,Salaco,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Masculino,64,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Masculino,48,Fundamental Incompleto,Salaco,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,58,Superior Completo,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,44,Médio Completo,Cascata do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,56,Fundamental Incompleto,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Masculino,33,Fundamental Incompleto,Parque do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,44,Fundamental Incompleto,Vila Muqui,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,27,Médio Completo,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Masculino,54,Médio Incompleto,Golf,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Masculino,61,Médio Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,42,Médio Completo,Jardim Feo,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,37,Médio Completo,Campo Grande,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,42,Não Escolarizado,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,81,Fundamental Incompleto,Jardim Feo,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,45,Médio Completo,Vila Muqui,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,65,Fundamental Incompleto,Granja Florestal,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,66,Fundamental Incompleto,Salaco,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,49,Superior Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,45,Médio Completo,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,32,Médio Completo,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,58,Fundamental Incompleto,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Masculino,40,Fundamental Incompleto,Jardim Feo,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,71,Fundamental Incompleto,Jardim Feo,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Masculino,48,Médio Completo,Quebra Frascos,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Masculino,63,Médio Completo,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,23,Fundamental Incompleto,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,17,Médio Incompleto,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,60,Fundamental Incompleto,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,33,Médio Incompleto,Jardim Feo,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,46,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,45,Médio Completo,Pimenteiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Masculino,50,Fundamental Completo,Salaco,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Masculino,33,Fundamental Incompleto,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,63,Médio Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,42,Médio Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,32,Fundamental Incompleto,Parque do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,61,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,17,Médio Completo,Quebra Frascos,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,60,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,54,Fundamental Incompleto,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,17,Médio Incompleto,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,16,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,57,Médio Completo,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,25,Fundamental Completo,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,29,Médio Completo,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,39,Superior Completo,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,40,Fundamental Incompleto,Cascata do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Masculino,47,Médio Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Masculino,72,Fundamental Incompleto,Cascata do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Masculino,43,Médio Completo,Granja Florestal,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,52,Médio Incompleto,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,20,Médio Completo,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Masculino,66,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,50,Superior Completo,Pimenteiras,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Masculino,74,Médio Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,53,Fundamental Incompleto,Pimenteiras,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,42,Médio Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,37,Superior Incompleto,Vila Muqui,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,31,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,57,Médio Completo,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,21,Médio Completo,Vila Muqui,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,34,Médio Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,36,Fundamental Completo,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,57,Fundamental Incompleto,Campo Grande,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,63,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,26,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,65,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,65,Médio Completo,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,39,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,56,Médio Incompleto,Vila Muqui,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,39,Médio Incompleto,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Masculino,32,Fundamental Incompleto,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Masculino,72,Fundamental Incompleto,Cascata do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,39,Médio Completo,Jardim Feo,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,34,Médio Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,30,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,48,Fundamental Incompleto,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,20,Médio Completo,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,59,Médio Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,58,Médio Completo,Granja Florestal,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Masculino,74,Fundamental Completo,Granja Florestal,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,47,Fundamental Incompleto,Jardim Meudon,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,43,Fundamental Incompleto,Salaquinho,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,40,Fundamental Incompleto,Campo Grande,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Masculino,85,Superior Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,33,Médio Completo,Espanhol,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Masculino,71,Fundamental Incompleto,Salaco,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,28,Médio Incompleto,Parque do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,20,Médio Completo,Pimenteiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,69,Fundamental Incompleto,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Janeiro,Feminino,55,Fundamental Incompleto,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,74,Fundamental Incompleto,Parque do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Masculino,65,Fundamental Incompleto,Parque do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,58,Médio Completo,Granja Florestal,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,33,Médio Completo,Espanhol,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,72,Fundamental Incompleto,Quebra Frascos,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Masculino,61,Fundamental Incompleto,Golf,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Masculino,70,Superior Incompleto,Quebra Frascos,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,33,Fundamental Incompleto,Salaco,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,41,Médio Completo,Vila Muqui,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,20,Médio Completo,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Masculino,22,Médio Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,52,Médio Completo,Granja Florestal,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,19,Médio Completo,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,42,Fundamental Incompleto,Posse,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,37,Médio Completo,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,22,Médio Incompleto,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,19,Médio Incompleto,Quebra Frascos,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,46,Médio Completo,Jardim Feo,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,39,Fundamental Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,47,Fundamental Incompleto,Jardim Feo,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,38,Fundamental Completo,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Janeiro,Feminino,19,Médio Incompleto,Salaco,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
