Sexo,Idade,Escolaridade,Bairro de Origem,Distrito,Referência,Local de Atendimento,Programa Vinculado,Tipo de Atendimento
Feminino,50,Ensino Médio Incompleto,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,42,Ensino Superior Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,50,Ensino Fundamental Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,33,Ensino Médio Completo,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,41,Ensino Médio Completo,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,34,Ensino Médio Completo,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,65,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,27,Ensino Médio Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Masculino,23,Ensino Médio Completo,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Masculino,70,Ensino Médio Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,75,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,24,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Masculino,76,Ensino Médio Incompleto,Coreia , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Masculino,45,Ensino Médio Completo,Coreia , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,54,Ensino Médio Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,53,Ensino Médio Incompleto,Bom retiro, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,22,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,66,Ensino Fundamental Completo,Coreia , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,68,Ensino Médio Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Masculino,67,Ensino Médio Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,19,Ensino Médio Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,27,Ensino Fundamental Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,63,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,38,Ensino Médio Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,45,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,25,Ensino Médio Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,59,Ensino Médio Completo,Coreia , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,62,Ensino Médio Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,40,Ensino Médio Completo,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,52,Ensino Fundamental Completo,Coreia , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,25,Ensino Médio Completo,Bom retiro, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,30,Ensino Médio Completo,Bom retiro, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,36,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,49,Ensino Médio Completo,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,29,Ensino Médio Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,24,Ensino Médio Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,52,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,33,Ensino Médio Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,24,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,32,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,26,Ensino Superior Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,76,Ensino Médio Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,Atendimento Geral 
Feminino,45,Ensino Superior Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,Atendimento Geral 
Masculino,45,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,Atendimento Geral 
Masculino,62,Ensino Médio Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,Atendimento Geral 
Feminino,60,Ensino Médio Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,Atendimento Geral 
Feminino,38,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,Atendimento Geral 
Feminino,22,Ensino Fundamental Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,Atendimento Geral 
Feminino,64,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,Atendimento Geral 
Feminino,38,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,Atendimento Geral 
Feminino,24,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,Atendimento Geral 
Masculino,62,Ensino Médio Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,Atendimento Geral 
Feminino,58,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,Atendimento Geral 
Feminino,61,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,Atendimento Geral 
Feminino,54,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Fortalecimento de Vínculos,Atendimento Geral 
Feminino,50,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,46,Ensino Médio Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,65,Ensino Médio Incompleto,Bom retiro, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,41,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,49,Ensino Médio Completo,Coreia , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,22,Ensino Médio Completo,Coreia , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Masculino,43,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Masculino,60,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,37,Ensino Médio Completo,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Masculino,62,Ensino Médio Completo,Bom retiro, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Masculino,48,Ensino Médio Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,48,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,73,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,31,Ensino Superior Completo,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,53,Ensino Médio Completo,Coreia , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Masculino,55,Ensino Médio Incompleto,Bom retiro, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,66,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,28,Ensino Médio Completo,Bom retiro, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,63,Ensino Médio Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Masculino,36,Ensino Médio Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,59,Ensino Fundamental Completo,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Masculino,50,Ensino Médio Completo,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,56,Ensino Médio Incompleto,Coreia , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,57,Ensino Médio Completo,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,21,Ensino Médio Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,57,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Masculino,71,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,61,Ensino Médio Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Masculino,77,Ensino Fundamental Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Masculino,39,Ensino Fundamental Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,59,Ensino Fundamental Completo,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,50,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Masculino,54,Ensino Fundamental Incompleto,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Masculino,32,Ensino Fundamental Completo,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,57,Ensino Médio Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,50,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Masculino,26,Ensino Médio Completo,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Masculino,33,Ensino Médio Completo,Bom retiro, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,39,Ensino Fundamental Completo,Coreia , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,62,Ensino Médio Incompleto,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,59,Ensino Médio Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Masculino,60,Ensino Médio Incompleto,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Masculino,65,Ensino Médio Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,31,Ensino Fundamental Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,49,Ensino Médio Completo,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,48,Ensino Fundamental Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,47,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,51,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,37,Ensino Fundamental Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,37,Ensino Fundamental Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,56,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,28,Ensino Médio Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,73,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,56,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,38,Ensino Fundamental Incompleto,Coreia , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,38,Ensino Médio Incompleto,Bom retiro, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,28,Ensino Médio Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,46,Ensino Médio Completo,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,57,Ensino Médio Incompleto,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,27,Ensino Médio Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,21,Ensino Médio Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,35,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,50,Ensino Médio Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,33,Ensino Médio Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Masculino,80,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Masculino,25,Ensino Superior Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,30,Ensino Superior Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,18,Ensino Médio Incompleto,Coreia , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Masculino,33,Ensino Superior Incompleto,Bom retiro, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,34,Ensino Médio Completo,Bom retiro, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,46,Ensino Médio Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,57,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,53,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,46,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,58,Ensino Médio Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,51,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,30,Ensino Médio Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,58,Ensino Médio Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Masculino,48,Ensino Médio Completo,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Masculino,44,Ensino Fundamental Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,58,Ensino Médio Incompleto,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Feminino,51,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Cadastro Único,Atendimento Geral 
Masculino,26,Ensino Fundamental Incompleto,Fazendinha, 1,CRAS Meudon,CRAS Meudon,Não Informado,Não Informado
Feminino,58,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,cadastro Único 
Feminino,54,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,cadastro Único 
Feminino,62,Ensino Fundamental Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Não Informado,cadastro Único 
Masculino,55,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,cadastro Único 
Feminino,59,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,cadastro Único 
Feminino,61,Ensino Fundamental Incompleto,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Não Informado,cadastro Único 
Feminino,52,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,cadastro Único 
Feminino,60,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,cadastro Único 
Feminino,65,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,cadastro Único 
Feminino,64,Ensino Fundamental Incompleto,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Não Informado,cadastro Único 
Feminino,56,Ensino Fundamental Completo,Coreia              , 1,CRAS Meudon,CRAS Meudon,Não Informado,cadastro Único 
Feminino,59,Ensino Fundamental Completo,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Não Informado,cadastro Único 
Feminino,66,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,cadastro Único 
Feminino,66,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,66,Ensino Fundamental Incompleto,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Masculino,76,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,77,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,71,Ensino Fundamental Incompleto,Coreia              , 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,67,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,65,Ensino Fundamental Incompleto,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,71,Ensino Fundamental Incompleto,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,75,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,75,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,69,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,70,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,67,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,85,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Masculino,64,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,81,Ensino Fundamental Incompleto,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,75,Ensino Fundamental Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,65,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,73,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,65,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,72,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,72,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,60,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,60,Ensino Fundamental Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,55,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,63,Ensino Médio Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,65,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,68,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,37,Ensino Superior Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,32,Ensino Médio Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,23,Ensino Médio Completo,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,24,Ensino Médio Completo,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,43,Ensino Superior Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,53,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,55,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,32,Ensino Fundamental Completo,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,30,Ensino Médio Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,30,Ensino Médio Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,65,Ensino Médio Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,39,Ensino Médio Incompleto,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,38,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,27,Ensino Fundamental Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,59,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,51,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,36,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Masculino,34,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,21,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,37,Ensino Médio Completo,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,36,Ensino Fundamental Completo,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Masculino,50,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,26,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,48,Ensino Fundamental Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,53,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Masculino,43,Ensino Médio Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,35,Ensino Fundamental Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,50,Ensino Médio Incompleto,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,43,Ensino Fundamental Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,34,Ensino Médio Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,53,Ensino Fundamental Incompleto,Coreia , 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,23,Ensino Médio Incompleto,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,62,Ensino Médio Incompleto,Jardim Meudon , 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,47,Ensino Fundamental Incompleto,Vale da Revolta , 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
Feminino,50,Ensino Fundamental Completo,Meudon, 1,CRAS Meudon,CRAS Meudon,Não Informado,Atendimento Geral 
