Sexo,Idade,Escolaridade,Bairro de Origem,Distrito,Referência,Local de Atendimento,Programa Vinculado,Tipo de Atendimento
Feminino,19,Ensino Médio Incompleto,Perpétuo,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,23,Ensino Fundamental Incompleto,Perpétuo,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,24,Ensino Médio Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,69,Ensino Fundamental Incompleto,Morro do Tiro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,62,Ensino Médio Completo,Pimentel,1,cRAS SÃO PEDRO,cRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,22,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,34,Ensino Médio Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,32,Superior Completo,N/D,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,N/D,N/D
Feminino,24,Ensino Médio Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,54,Ensino Médio Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,39,Ensino Fundamental Incompleto,Bairro dos Funcionários,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,30,Ensino Médio Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,71,Ensino Médio Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,44,Ensino Fundamental Incompleto,Pimentel,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,20,Ensino Médio Incompleto,Perpétuo,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,19,Ensino Médio Incompleto,Morro do Tiro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,22,Ensino Médio Completo,Pimentel,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,40,Ensino Médio Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,26,Ensino Fundamental Incompleto,Morro do Tiro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,25,Ensino Médio Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,42,Ensino Médio Completo,Perpétuo,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,68,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,48,Ensino Fundamental Incompleto,Pimentel,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,40,Ensino Fundamental Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,70,Superior Completo,Perpétuo,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,40,Ensino Fundamental Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,33,Ensino Médio Completo,Morro do Tiro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,66,Ensino Fundamental Incompleto,Bairro dos Funcionários,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,65,Ensino Fundamental Completo,Perpétuo,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,65,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,37,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,34,Ensino Médio Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,36,Ensino Médio Completo,Pimentel,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,68,Ensino Médio Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,61,Ensino Médio Incompleto,Pimentel,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,61,Ensino Médio Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,38,Ensino Médio Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,50,Ensino Médio Incompleto,Bairro dos Funcionários,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,31,Ensino Médio Incompleto,Perpétuo,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,28,Ensino Médio Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,42,Ensino Médio Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,18,Ensino Médio Completo,Pimentel,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,41,Superior Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,32,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,35,Superior Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,63,Ensino Médio Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,21,Ensino Médio Incompleto,Pimentel,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,58,Ensino Fundamental Incompleto,Granja Primor,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,34,Ensino Médio Completo,Granja Primor,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,48,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,40,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,68,Não Escolarizado,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,59,Ensino Fundamental Incompleto,Morro do Tiro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,19,Ensino Médio Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,52,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,68,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,59,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,72,Ensino Fundamental Incompleto,Granja Primor,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,78,Ensino Fundamental Incompleto,Perpétuo,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,53,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,40,Ensino Médio Completo,Morro do Tiro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,60,Ensino Fundamental Incompleto,Morro do Tiro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,37,Ensino Fundamental Incompleto,Pimentel,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,72,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,50,Não Escolarizado,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,34,Ensino Fundamental Incompleto,Perpétuo,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,63,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,45,Superior Incompleto,Perpétuo,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,24,Ensino Médio Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,53,Ensino Fundamental Incompleto,Perpétuo,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,41,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,54,Ensino Fundamental Incompleto,Perpétuo,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,29,Ensino Fundamental Incompleto,Pimentel,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,63,Ensino Fundamental Incompleto,Granja Primor,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,56,Ensino Médio Completo,Granja Primor,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,32,Ensino Médio Completo,Fazendinha,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,73,Superior Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,52,Ensino Fundamental Incompleto,Perpétuo,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,55,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,75,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,32,Ensino Fundamental Incompleto,Pimentel,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,31,Ensino Médio Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,45,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,65,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,33,Ensino Médio Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,23,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,20,Ensino Médio Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,54,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,28,Ensino Médio Incompleto,Morro do Tiro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,58,Ensino Fundamental Incompleto,Morro do Tiro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,45,Ensino Fundamental Incompleto,Pimentel,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,66,Ensino Fundamental Incompleto,Pimentel,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,25,Ensino Médio Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,41,Ensino Médio Incompleto,Perpétuo,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,57,Ensino Médio Completo,Morro do Tiro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,50,Não Escolarizado,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,,Ensino Fundamental Incompleto,Perpétuo,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,65,Ensino Fundamental Incompleto,Morro do Tiro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,34,Ensino Médio Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,19,Ensino Médio Completo,Servidão Delta,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,27,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,62,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,32,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,32,Ensino Fundamental Incompleto,Fazendinha,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,24,Ensino Médio Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,26,Ensino Fundamental Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,18,Ensino Médio Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,33,Superior Completo,Perpétuo,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,49,Ensino Médio Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,60,Ensino Médio Completo,Brejinho,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,24,Ensino Médio Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,23,Ensino Médio Completo,Fazendinha,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,36,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,53,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,61,Ensino Médio Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,51,Ensino Fundamental Incompleto,Perpétuo,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,42,Ensino Médio Incompleto,N/D,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,38,Ensino Fundamental Incompleto,Perpétuo,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,70,Ensino Fundamental Incompleto,Perpétuo,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,65,Ensino Fundamental Incompleto,Morro do Tiro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,64,Ensino Fundamental Incompleto,Morro do Tiro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,48,N/D,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,65,Ensino Fundamental Incompleto,Morro do Tiro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,60,Ensino Fundamental Incompleto,Morro do Tiro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,37,Ensino Fundamental Incompleto,Morro do Tiro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,67,Ensino Fundamental Incompleto,São Pedro,1,cRAS SÃO PEDRO,cRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,53,Ensino Médio Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,69,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,46,Ensino Fundamental Incompleto,Perpétuo,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,77,Ensino Fundamental Incompleto,N/D,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,59,Ensino Médio Completo,Perpétuo,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,41,Ensino Médio Completo,Bairro dos Funcionários,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,48,Ensino Médio Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,29,Ensino Fundamental Incompleto,Perpétuo,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,48,Ensino Fundamental Incompleto,Pimentel,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,43,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,N/D,N/D,N/D,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,30,Ensino Médio Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,21,Ensino Médio Completo,Perpétuo,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,44,Ensino Médio Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,43,Ensino Fundamental Incompleto,Perpétuo,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,67,Ensino Médio Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,51,Ensino Fundamental Incompleto,Granja Primor,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,59,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,63,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,69,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,65,N/D,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,47,Ensino Fundamental Incompleto,Morro do Tiro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,39,Ensino Fundamental Incompleto,Pimentel,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,21,Ensino Médio Completo,Morro do Tiro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,50,Ensino Fundamental Completo,Morro do Tiro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,23,Ensino Médio Completo,Pimentel,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,48,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,44,Ensino Fundamental Incompleto,Morro do Tiro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,32,Ensino Médio Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,71,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,21,Ensino Médio Completo,Pimentel,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,31,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,38,Ensino Fundamental Incompleto,Morro do Tiro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,62,Ensino Fundamental Incompleto,Perpétuo,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,67,Ensino Fundamental Incompleto,Pimentel,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,20,Ensino Médio Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,27,Superior Completo,Fazendinha,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,63,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,58,Ensino Fundamental Incompleto,Fazendinha,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,51,N/D,N/D,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,52,Superior Completo,Morro do Tiro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,69,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,37,Ensino Médio Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,50,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,39,Ensino Fundamental Incompleto,Perpétuo,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,,Ensino Fundamental Incompleto,Perpétuo,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,40,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,70,Ensino Médio Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,31,Ensino Médio Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,63,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,23,Ensino Médio Incompleto,Pimentel,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,46,Ensino Médio Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,63,Ensino Fundamental Incompleto,Perpétuo,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,35,Superior Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,76,Ensino Médio Completo,N/D,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,68,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,34,Ensino Médio Completo,Perpétuo,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,26,Ensino Médio Incompleto,Fazendinha,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,41,Ensino Fundamental Incompleto,Pimentel,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,37,Ensino Médio Completo,Pimentel,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,66,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,26,Ensino Médio Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,37,Ensino Fundamental Incompleto,Perpétuo,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Masculino,67,Ensino Fundamental Incompleto,Pimentel,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,56,Ensino Fundamental Incompleto,Pimentel,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,49,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,31,Ensino Médio Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,27,Ensino Fundamental Incompleto,Perpétuo,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,41,Ensino Médio Completo,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,37,Ensino Fundamental Incompleto,Morro do Tiro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
Feminino,50,Ensino Fundamental Incompleto,São Pedro,1,CRAS SÃO PEDRO,CRAS SÃO PEDRO,Público Geral,Cadastro Único
